Id,Locality,Type,SubType,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Is_Furnished,Is_Open_Fire,Terrace,Terrace_Area,Garden,Garden_Area,Land_Surface,Surface of the plot,State,Facades,Swim_pool,Sale_Type
20301860,Geraardsbergen,Apartment,apartment,219000,1,60.0,True,False,False,True,6.0,False,0.0,66,0,As new,2,False,Private
20301858,Geraardsbergen,Apartment,ground-floor,229000,1,60.0,True,False,False,True,13.0,True,33.0,106,0,As new,2,False,Private
20301859,Geraardsbergen,Apartment,duplex,269000,2,84.0,True,False,False,True,7.0,False,0.0,91,0,As new,2,False,Private
20301861,Geraardsbergen,Apartment,apartment,309000,2,96.0,True,False,False,True,9.0,False,0.0,105,0,As new,2,False,Private
20301855,Rijkevorsel,House,house,423500,3,154.0,True,False,False,True,11.0,True,38.0,203,0,Not Known,2,False,Private
20301853,Rijkevorsel,House,house,423500,3,154.0,True,False,False,True,11.0,True,10.0,175,0,As new,2,False,Private
20301851,Rijkevorsel,House,house,429500,3,156.0,True,False,False,True,11.0,True,42.0,209,0,As new,3,False,Private
20301854,Rijkevorsel,House,house,432500,3,158.0,True,False,False,True,9.0,True,119.0,286,0,As new,3,False,Private
20301849,Rijkevorsel,Other,country-cottage,475500,3,195.0,True,False,False,True,12.0,True,73.0,280,0,As new,3,False,Private
20301852,Rijkevorsel,Other,country-cottage,497500,3,210.0,True,False,False,True,12.0,True,25.0,247,0,As new,3,False,Private
20301850,Rijkevorsel,Other,country-cottage,535000,3,217.0,True,False,False,True,12.0,True,52.0,281,0,As new,2,False,Private
20301507,Uccle,Other,offices,150000,0,33.0,False,False,False,False,0.0,False,0.0,33,0,Not Known,0,False,Private
20301519,Uccle,Other,offices,185000,0,41.0,False,False,False,False,0.0,False,0.0,41,0,As new,0,False,Private
20301512,Uccle,Apartment,flat-studio,265000,0,32.0,True,False,False,False,0.0,False,0.0,32,0,As new,0,True,Private
20301523,Uccle,Apartment,flat-studio,275000,0,34.0,True,False,False,True,2.0,False,0.0,36,0,As new,0,True,Private
20301518,Uccle,Apartment,flat-studio,275000,0,34.0,True,False,False,True,2.0,False,0.0,36,0,As new,0,True,Private
20301513,Uccle,Apartment,flat-studio,280000,0,34.0,True,False,False,True,2.0,False,0.0,36,0,As new,0,True,Private
20301522,Uccle,Apartment,flat-studio,300000,0,38.0,True,False,False,True,13.0,True,32.0,83,0,As new,0,True,Private
20301511,Uccle,Apartment,apartment,350000,1,66.0,True,False,False,False,0.0,True,24.0,90,0,As new,0,True,Private
20301510,Uccle,Apartment,apartment,385000,1,68.0,True,False,False,False,0.0,False,0.0,68,0,As new,0,True,Private
20301502,Uccle,Apartment,apartment,595000,2,97.0,True,False,False,True,8.0,False,0.0,105,0,As new,0,True,Private
20301508,Uccle,Apartment,ground-floor,635000,2,108.0,True,False,False,True,18.0,True,73.0,199,0,As new,0,True,Private
20301506,Uccle,Apartment,apartment,635000,2,113.0,True,False,False,True,8.0,False,0.0,121,0,As new,0,True,Private
20301517,Uccle,Apartment,apartment,645000,2,113.0,True,False,False,True,8.0,False,0.0,121,0,As new,0,True,Private
20301524,Uccle,Apartment,duplex,650000,2,107.0,True,False,False,True,16.0,True,52.0,175,0,As new,0,True,Private
20301509,Uccle,Apartment,ground-floor,735000,2,138.0,True,False,False,True,11.0,True,9.0,158,0,As new,0,True,Private
20301525,Uccle,Apartment,penthouse,980000,2,140.0,True,False,False,True,30.0,False,0.0,170,0,As new,0,True,Private
20301951,Oostende,House,house,459500,4,195.0,False,False,False,False,0.0,False,0.0,195,243,Good,2,False,Private
20301952,Oostende,House,house,459500,4,195.0,False,False,False,False,0.0,False,0.0,195,243,Good,2,False,Private
20300626,Lier,Apartment,apartment,218569,1,77.0,False,False,False,True,8.0,False,0.0,85,0,As new,0,False,Private
20300623,Lier,Apartment,apartment,234932,1,71.0,False,False,False,True,17.0,False,0.0,88,0,As new,0,False,Private
20300624,Lier,Apartment,apartment,251823,2,87.0,False,False,False,True,9.0,False,0.0,96,0,As new,0,False,Private
20300621,Lier,Apartment,apartment,260165,2,89.0,False,False,False,True,9.0,False,0.0,98,0,As new,0,False,Private
20300625,Lier,Apartment,apartment,260346,2,89.0,False,False,False,True,7.0,False,0.0,96,0,As new,0,False,Private
20302732,Blankenberge,Apartment,apartment,436000,2,116.0,False,False,False,True,7.0,True,10.0,133,0,Good,0,False,Private
20302731,Blankenberge,Apartment,apartment,448000,3,120.0,False,False,False,True,7.0,True,22.0,149,0,Good,0,False,Private
20302728,Blankenberge,Apartment,apartment,480000,3,103.0,False,False,False,True,12.0,False,0.0,115,0,Good,0,False,Private
20302726,Blankenberge,Apartment,apartment,496000,3,103.0,False,False,False,True,13.0,False,0.0,116,0,Good,0,False,Private
20302729,Blankenberge,Apartment,apartment,498000,2,114.0,False,False,False,True,25.0,False,0.0,139,0,Good,0,False,Private
20302730,Blankenberge,Apartment,apartment,509000,2,114.0,False,False,False,True,25.0,False,0.0,139,0,Good,0,False,Private
20302727,Blankenberge,Apartment,apartment,692000,4,153.0,False,False,False,True,50.0,False,0.0,203,0,Good,0,False,Private
20232164,Torhout,House,house,348000,3,120.0,True,False,False,True,24.0,True,123.0,267,231,Not Known,3,False,Private
20232159,Torhout,House,house,351000,3,132.0,True,False,False,True,32.0,True,92.0,256,214,Not Known,3,False,Private
20232160,Torhout,House,house,355000,3,120.0,True,False,False,True,21.0,True,134.0,275,241,Not Known,3,False,Private
20232162,Torhout,House,house,360000,3,140.0,True,False,False,True,24.0,True,117.0,281,235,Not Known,3,False,Private
20232161,Torhout,House,house,365000,3,140.0,True,False,False,True,24.0,True,147.0,311,265,Not Known,3,False,Private
20232157,Torhout,House,house,370000,4,140.0,True,False,False,True,25.0,True,178.0,343,298,Not Known,3,False,Private
20232154,Torhout,House,house,372000,3,144.0,True,False,False,True,27.0,True,154.0,325,278,Not Known,3,False,Private
20232163,Torhout,House,house,375000,3,140.0,True,False,False,True,25.0,True,280.0,445,399,Not Known,3,False,Private
20232158,Torhout,House,house,479000,3,160.0,True,False,False,True,50.0,True,1055.0,1265,1209,Not Known,4,False,Private
10998065,Ham,Apartment,apartment,239500,1,83.0,True,False,False,True,20.0,True,20.0,123,0,Not Known,0,False,Private
10998122,Ham,Apartment,apartment,294500,2,105.0,True,False,False,True,20.0,True,44.0,169,0,As new,4,False,Private
10998175,Ham,Apartment,apartment,299500,3,105.0,True,False,False,True,20.0,False,0.0,125,0,As new,0,False,Private
10998174,Ham,Apartment,apartment,329500,3,115.0,True,False,False,True,20.0,False,0.0,135,0,Not Known,0,False,Private
10998172,Ham,Apartment,apartment,329500,3,115.0,True,False,False,True,18.0,True,86.0,219,0,Not Known,0,False,Private
10998176,Ham,Apartment,apartment,349500,3,118.0,True,False,False,True,46.0,False,0.0,164,0,Not Known,0,False,Private
10998177,Ham,Apartment,apartment,449500,3,157.0,True,False,False,True,78.0,False,0.0,235,0,As new,0,False,Private
20299666,Beernem,Apartment,apartment,275000,2,93.0,False,False,False,False,0.0,False,0.0,93,0,Good,0,False,Private
20299656,Beernem,Apartment,apartment,275000,2,145.0,False,False,False,False,0.0,False,0.0,145,0,Good,0,False,Private
20299662,Beernem,Apartment,apartment,285000,2,100.0,False,False,False,False,0.0,False,0.0,100,0,Good,0,False,Private
20299655,Beernem,Apartment,apartment,295000,2,141.0,False,False,False,False,0.0,False,0.0,141,0,Good,0,False,Private
20299659,Beernem,Apartment,apartment,295000,2,101.0,False,False,False,False,0.0,False,0.0,101,0,Good,0,False,Private
20299657,Beernem,Apartment,apartment,295000,2,132.0,False,False,False,False,0.0,False,0.0,132,0,Good,0,False,Private
20299664,Beernem,Apartment,apartment,305000,2,112.0,False,False,False,False,0.0,False,0.0,112,0,Good,0,False,Private
20299667,Beernem,Apartment,apartment,305000,2,113.0,False,False,False,False,0.0,False,0.0,113,0,Good,0,False,Private
20299663,Beernem,Apartment,apartment,315000,2,116.0,False,False,False,False,0.0,False,0.0,116,0,Good,0,False,Private
20299661,Beernem,Apartment,apartment,315000,2,115.0,False,False,False,False,0.0,False,0.0,115,0,Good,0,False,Private
20299668,Beernem,Apartment,apartment,315000,2,111.0,False,False,False,False,0.0,False,0.0,111,0,Good,0,False,Private
20299669,Beernem,Apartment,apartment,315000,2,106.0,False,False,False,False,0.0,False,0.0,106,0,Good,0,False,Private
20299660,Beernem,Apartment,apartment,325000,2,139.0,False,False,False,False,0.0,False,0.0,139,0,Good,0,False,Private
20298688,Perwez,House,house,385000,3,128.0,False,False,False,False,0.0,False,0.0,128,185,Not Known,0,False,Private
20298692,Perwez,House,house,389000,3,128.0,False,False,False,False,0.0,False,0.0,128,0,Not Known,0,False,Private
20298671,Perwez,House,house,390000,3,175.0,False,False,False,False,0.0,False,0.0,175,244,Not Known,0,False,Private
20298684,Perwez,House,house,390000,3,168.0,False,False,False,False,0.0,False,0.0,168,268,Not Known,3,False,Private
20298700,Perwez,House,house,399000,3,175.0,False,False,False,False,0.0,False,0.0,175,265,Not Known,0,False,Private
20298697,Perwez,House,house,400000,3,168.0,False,False,False,False,0.0,False,0.0,168,279,Not Known,3,False,Private
20298670,Perwez,House,house,416000,3,168.0,False,False,False,False,0.0,False,0.0,168,266,Not Known,3,False,Private
20298690,Perwez,House,house,420000,3,180.0,False,False,False,False,0.0,False,0.0,180,300,Not Known,0,False,Private
20298672,Perwez,House,house,421000,3,168.0,False,False,False,False,0.0,False,0.0,168,280,Not Known,3,False,Private
20298663,Perwez,House,house,425000,3,180.0,False,False,False,False,0.0,False,0.0,180,300,Not Known,0,False,Private
20298681,Perwez,House,house,436000,3,175.0,False,False,False,False,0.0,False,0.0,175,329,Not Known,3,False,Private
20311262,Gent,Apartment,duplex,549150,3,133.0,True,False,False,True,23.0,False,0.0,156,0,As new,0,True,Private
20311260,Gent,Apartment,duplex,601900,3,147.0,True,False,False,True,28.0,False,0.0,175,0,As new,0,True,Private
20311259,Gent,Other,offices,335500,0,61.0,False,False,False,False,0.0,False,0.0,61,0,As new,0,False,Private
20311194,Gent,Apartment,ground-floor,461300,2,114.0,True,False,False,True,11.0,False,0.0,125,0,As new,0,True,Private
20311215,Gent,Apartment,duplex,549150,3,133.0,True,False,False,True,23.0,False,0.0,156,0,As new,0,True,Private
20311217,Gent,Apartment,duplex,601900,3,147.0,True,False,False,True,28.0,False,0.0,175,0,As new,0,True,Private
20311176,Gent,Apartment,apartment,989000,4,247.0,True,False,False,True,15.0,False,0.0,262,0,As new,0,True,Private
20311236,Gent,Other,offices,335500,0,61.0,False,False,False,False,0.0,False,0.0,61,0,As new,0,False,Private
20310833,Zingem,Apartment,apartment,362000,2,100.0,False,False,False,True,18.0,False,0.0,118,0,Good,0,False,Private
20310845,Zingem,Apartment,apartment,598500,3,147.0,False,False,False,True,46.0,False,0.0,193,0,Good,0,False,Private
20297281,Meulebeke,House,house,388300,4,188.0,False,False,False,True,0.0,False,0.0,188,392,Good,0,False,Private
20297222,Meulebeke,House,house,397000,3,185.0,False,False,False,True,0.0,False,0.0,185,333,Good,0,False,Private
20302636,Meulebeke,House,house,397600,4,189.0,False,False,False,True,0.0,False,0.0,189,388,Good,0,False,Private
20297223,Meulebeke,House,house,407600,4,229.0,False,False,False,True,0.0,False,0.0,229,245,Good,0,False,Private
20297277,Meulebeke,House,house,407700,4,230.0,False,False,False,True,0.0,False,0.0,230,259,Good,0,False,Private
20297276,Meulebeke,House,house,409600,4,239.0,False,False,False,True,0.0,False,0.0,239,270,Good,0,False,Private
20297275,Meulebeke,House,house,409700,4,237.0,False,False,False,True,0.0,False,0.0,237,256,Good,0,False,Private
20297284,Meulebeke,House,house,412900,4,175.0,False,False,False,True,0.0,False,0.0,175,463,Good,0,False,Private
20297282,Meulebeke,House,house,414600,4,175.0,False,False,False,True,0.0,False,0.0,175,485,Good,0,False,Private
20297280,Meulebeke,House,house,418900,3,192.0,False,False,False,True,0.0,False,0.0,192,420,Good,0,False,Private
20297278,Meulebeke,House,house,443900,3,175.0,False,False,False,True,0.0,False,0.0,175,586,Good,0,False,Private
20297279,Meulebeke,House,house,451200,4,186.0,False,False,False,True,0.0,False,0.0,186,586,Good,0,False,Private
20297224,Meulebeke,House,house,477500,3,192.0,False,False,False,True,0.0,False,0.0,192,586,Good,0,False,Private
20296053,Mechelen,Apartment,apartment,682000,2,161.0,False,False,False,True,25.0,False,0.0,186,0,Not Known,0,False,Private
20296047,Mechelen,Apartment,apartment,685500,2,162.0,False,False,False,True,25.0,False,0.0,187,0,Not Known,0,False,Private
20296055,Mechelen,Apartment,apartment,702000,2,166.0,False,False,False,True,24.0,False,0.0,190,0,Not Known,0,False,Private
20296056,Mechelen,Apartment,apartment,717500,2,172.0,False,False,False,True,32.0,False,0.0,204,0,Not Known,0,False,Private
20296049,Mechelen,Apartment,apartment,738000,2,177.0,False,False,False,True,25.0,False,0.0,202,0,Not Known,0,False,Private
20296048,Mechelen,Apartment,apartment,741750,2,173.0,False,False,False,True,40.0,False,0.0,213,0,Not Known,0,False,Private
20296052,Mechelen,Apartment,apartment,787500,2,186.0,False,False,False,True,22.0,False,0.0,208,0,Not Known,0,False,Private
20296050,Mechelen,Apartment,apartment,827750,2,197.0,False,False,False,True,31.0,False,0.0,228,0,Not Known,0,False,Private
20296054,Mechelen,Apartment,penthouse,877500,3,212.0,False,False,False,True,50.0,False,0.0,262,0,Not Known,0,False,Private
20296051,Mechelen,Apartment,penthouse,897500,3,220.0,False,False,False,True,40.0,False,0.0,260,0,Not Known,0,False,Private
20295958,Wetteren,House,house,421273,3,145.0,False,False,False,False,0.0,True,1.0,146,388,Not Known,3,False,Private
20294647,Woluwesaintpierre,Apartment,flat-studio,315000,0,46.0,True,False,False,True,11.0,True,44.0,101,0,As new,0,False,Private
20294631,Woluwesaintpierre,Apartment,flat-studio,320000,0,46.0,True,False,False,True,12.0,False,0.0,58,0,Not Known,0,False,Private
20294642,Woluwesaintpierre,Apartment,apartment,430000,1,73.0,True,False,False,True,14.0,True,28.0,115,0,As new,0,False,Private
20294646,Woluwesaintpierre,Apartment,apartment,440000,1,73.0,True,False,False,True,14.0,True,28.0,115,0,Not Known,0,False,Private
20294632,Woluwesaintpierre,Apartment,apartment,440000,1,73.0,True,False,False,True,14.0,False,0.0,87,0,Not Known,0,False,Private
20294619,Woluwesaintpierre,Apartment,apartment,495000,2,94.0,True,False,False,True,24.0,False,0.0,118,0,Not Known,0,False,Private
20294651,Woluwesaintpierre,Apartment,apartment,495000,2,95.0,True,False,False,True,43.0,True,94.0,232,0,Not Known,0,False,Private
20294613,Woluwesaintpierre,Apartment,apartment,545000,2,91.0,True,False,False,True,14.0,False,0.0,105,0,Not Known,0,False,Private
20294658,Woluwesaintpierre,Apartment,apartment,555000,2,91.0,True,False,False,True,14.0,False,0.0,105,0,Not Known,0,False,Private
20294640,Woluwesaintpierre,Apartment,apartment,565000,2,93.0,True,False,False,True,24.0,False,0.0,117,0,Not Known,0,False,Private
20294628,Woluwesaintpierre,Apartment,apartment,570000,2,91.0,True,False,False,True,14.0,False,0.0,105,0,Not Known,0,False,Private
20294621,Woluwesaintpierre,Apartment,apartment,580000,2,93.0,True,False,False,True,20.0,False,0.0,113,0,Not Known,0,False,Private
20294666,Woluwesaintpierre,Apartment,apartment,605000,2,93.0,True,False,False,True,24.0,False,0.0,117,0,Not Known,0,False,Private
20294620,Woluwesaintpierre,Apartment,apartment,630000,2,93.0,True,False,False,True,206.0,False,0.0,299,0,Not Known,0,False,Private
20294638,Woluwesaintpierre,Apartment,apartment,650000,2,110.0,True,False,False,True,30.0,True,82.0,222,0,As new,0,False,Private
20294637,Woluwesaintpierre,Apartment,apartment,650000,2,110.0,True,False,False,True,24.0,False,0.0,134,0,Not Known,0,False,Private
20294663,Woluwesaintpierre,Apartment,apartment,650000,2,110.0,True,False,False,True,24.0,False,0.0,134,0,Not Known,0,False,Private
20294625,Woluwesaintpierre,Apartment,apartment,650000,2,107.0,True,False,False,True,21.0,False,0.0,128,0,Not Known,0,False,Private
20294643,Woluwesaintpierre,Apartment,apartment,660000,2,109.0,True,False,False,True,48.0,True,43.0,200,0,As new,0,False,Private
20294615,Woluwesaintpierre,Apartment,apartment,665000,2,110.0,True,False,False,True,24.0,False,0.0,134,0,Not Known,0,False,Private
20294617,Woluwesaintpierre,Apartment,apartment,680000,2,110.0,True,False,False,True,24.0,False,0.0,134,0,Not Known,0,False,Private
20294634,Woluwesaintpierre,Apartment,apartment,685000,2,107.0,True,False,False,True,21.0,False,0.0,128,0,Not Known,0,False,Private
20294665,Woluwesaintpierre,Apartment,apartment,695000,2,110.0,True,False,False,True,24.0,False,0.0,134,0,Not Known,0,False,Private
20294614,Woluwesaintpierre,Apartment,apartment,700000,3,124.0,True,False,False,True,55.0,True,55.0,234,0,As new,2,False,Private
20294664,Woluwesaintpierre,Apartment,apartment,705000,2,109.0,True,False,False,True,29.0,False,0.0,138,0,Not Known,0,False,Private
20294623,Woluwesaintpierre,Apartment,apartment,725000,2,110.0,True,False,False,True,29.0,False,0.0,139,0,Not Known,0,False,Private
20294622,Woluwesaintpierre,Apartment,apartment,750000,3,124.0,True,False,False,True,30.0,False,0.0,154,0,As new,0,False,Private
20294626,Woluwesaintpierre,Apartment,apartment,830000,3,124.0,True,False,False,True,30.0,False,0.0,154,0,Not Known,0,False,Private
20294627,Woluwesaintpierre,Apartment,apartment,835000,3,131.0,True,False,False,True,21.0,False,0.0,152,0,Not Known,0,False,Private
20294639,Woluwesaintpierre,Apartment,apartment,875000,3,131.0,True,False,False,True,21.0,False,0.0,152,0,Not Known,0,False,Private
20294618,Woluwesaintpierre,Apartment,apartment,895000,3,130.0,True,False,False,True,33.0,False,0.0,163,0,Not Known,0,False,Private
20294657,Woluwesaintpierre,Apartment,apartment,895000,3,124.0,True,False,False,True,31.0,False,0.0,155,0,Not Known,0,False,Private
20294662,Woluwesaintpierre,Apartment,apartment,905000,3,144.0,True,False,False,True,33.0,False,0.0,177,0,Not Known,0,False,Private
20294644,Woluwesaintpierre,Apartment,apartment,920000,3,144.0,True,False,False,True,43.0,False,0.0,187,0,Not Known,0,False,Private
20294624,Woluwesaintpierre,Apartment,apartment,975000,3,144.0,True,False,False,True,33.0,False,0.0,177,0,Not Known,0,False,Private
20294636,Woluwesaintpierre,Apartment,penthouse,1250000,3,130.0,True,False,False,True,100.0,False,0.0,230,0,Not Known,0,False,Private
20294649,Woluwesaintpierre,Apartment,penthouse,1695000,3,185.0,True,False,False,True,113.0,False,0.0,298,0,Not Known,0,False,Private
20294572,Auderghem,Apartment,flat-studio,315000,0,46.0,True,False,False,True,11.0,True,44.0,101,0,As new,0,False,Private
20294555,Auderghem,Apartment,flat-studio,320000,0,46.0,True,False,False,True,12.0,False,0.0,58,0,Not Known,0,False,Private
20294588,Auderghem,Apartment,apartment,430000,1,73.0,True,False,False,True,14.0,True,28.0,115,0,As new,0,False,Private
20294582,Auderghem,Apartment,apartment,440000,1,73.0,True,False,False,True,14.0,False,0.0,87,0,Not Known,0,False,Private
20294576,Auderghem,Apartment,apartment,440000,1,73.0,True,False,False,True,14.0,True,28.0,115,0,Not Known,0,False,Private
20294566,Auderghem,Apartment,apartment,495000,2,95.0,True,False,False,True,43.0,True,94.0,232,0,Not Known,0,False,Private
20294592,Auderghem,Apartment,apartment,495000,2,94.0,True,False,False,True,24.0,False,0.0,118,0,Not Known,0,False,Private
20294562,Auderghem,Apartment,apartment,545000,2,91.0,True,False,False,True,14.0,False,0.0,105,0,Not Known,0,False,Private
20294589,Auderghem,Apartment,apartment,555000,2,91.0,True,False,False,True,14.0,False,0.0,105,0,Not Known,0,False,Private
20294598,Auderghem,Apartment,apartment,565000,2,93.0,True,False,False,True,24.0,False,0.0,117,0,Not Known,0,False,Private
20294578,Auderghem,Apartment,apartment,570000,2,91.0,True,False,False,True,14.0,False,0.0,105,0,Not Known,0,False,Private
20294584,Auderghem,Apartment,apartment,580000,2,93.0,True,False,False,True,20.0,False,0.0,113,0,Not Known,0,False,Private
20294574,Auderghem,Apartment,apartment,605000,2,93.0,True,False,False,True,24.0,False,0.0,117,0,Not Known,0,False,Private
20294568,Auderghem,Apartment,apartment,630000,2,93.0,True,False,False,True,206.0,False,0.0,299,0,Not Known,0,False,Private
20294581,Auderghem,Apartment,apartment,650000,2,107.0,True,False,False,True,21.0,False,0.0,128,0,Not Known,0,False,Private
20294587,Auderghem,Apartment,apartment,650000,2,110.0,True,False,False,True,30.0,True,82.0,222,0,As new,0,False,Private
20294599,Auderghem,Apartment,apartment,650000,2,110.0,True,False,False,True,24.0,False,0.0,134,0,Not Known,0,False,Private
20294561,Auderghem,Apartment,apartment,650000,2,110.0,True,False,False,True,24.0,False,0.0,134,0,Not Known,0,False,Private
20294593,Auderghem,Apartment,apartment,660000,2,109.0,True,False,False,True,48.0,True,43.0,200,0,As new,0,False,Private
20294553,Auderghem,Apartment,apartment,665000,2,110.0,True,False,False,True,24.0,False,0.0,134,0,Not Known,0,False,Private
20294585,Auderghem,Apartment,apartment,680000,2,110.0,True,False,False,True,24.0,False,0.0,134,0,Not Known,0,False,Private
20294586,Auderghem,Apartment,apartment,685000,2,107.0,True,False,False,True,21.0,False,0.0,128,0,Not Known,0,False,Private
20294591,Auderghem,Apartment,apartment,695000,2,110.0,True,False,False,True,24.0,False,0.0,134,0,Not Known,0,False,Private
20294577,Auderghem,Apartment,apartment,700000,3,124.0,True,False,False,True,55.0,True,55.0,234,0,As new,2,False,Private
20294597,Auderghem,Apartment,apartment,705000,2,109.0,True,False,False,True,29.0,False,0.0,138,0,Not Known,0,False,Private
20294594,Auderghem,Apartment,apartment,725000,2,110.0,True,False,False,True,29.0,False,0.0,139,0,Not Known,0,False,Private
20294573,Auderghem,Apartment,apartment,750000,3,124.0,True,False,False,True,30.0,False,0.0,154,0,As new,0,False,Private
20294590,Auderghem,Apartment,apartment,830000,3,124.0,True,False,False,True,30.0,False,0.0,154,0,Not Known,0,False,Private
20294583,Auderghem,Apartment,apartment,835000,3,131.0,True,False,False,True,21.0,False,0.0,152,0,Not Known,0,False,Private
20294595,Auderghem,Apartment,apartment,875000,3,131.0,True,False,False,True,21.0,False,0.0,152,0,Not Known,0,False,Private
20294557,Auderghem,Apartment,apartment,895000,3,130.0,True,False,False,True,33.0,False,0.0,163,0,Not Known,0,False,Private
20294570,Auderghem,Apartment,apartment,895000,3,124.0,True,False,False,True,31.0,False,0.0,155,0,Not Known,0,False,Private
20294558,Auderghem,Apartment,apartment,905000,3,144.0,True,False,False,True,33.0,False,0.0,177,0,Not Known,0,False,Private
20294571,Auderghem,Apartment,apartment,920000,3,144.0,True,False,False,True,43.0,False,0.0,187,0,Not Known,0,False,Private
20294564,Auderghem,Apartment,apartment,975000,3,144.0,True,False,False,True,33.0,False,0.0,177,0,Not Known,0,False,Private
20294565,Auderghem,Apartment,penthouse,1250000,3,130.0,True,False,False,True,100.0,False,0.0,230,0,Not Known,0,False,Private
20294596,Auderghem,Apartment,penthouse,1695000,3,185.0,True,False,False,True,113.0,False,0.0,298,0,Not Known,0,False,Private
20293708,Gavere,Apartment,ground-floor,273700,1,76.0,True,False,False,True,10.0,False,0.0,86,0,As new,4,True,Private
20293727,Gavere,Apartment,ground-floor,273700,1,76.0,True,False,False,True,11.0,False,0.0,87,0,As new,4,False,Private
20293709,Gavere,Apartment,apartment,284200,1,76.0,True,False,False,True,11.0,False,0.0,87,0,As new,4,False,Private
20293714,Gavere,Apartment,ground-floor,290325,1,85.0,True,False,False,True,11.0,False,0.0,96,0,As new,4,False,Private
20293702,Gavere,Apartment,ground-floor,313325,2,95.0,True,False,False,True,11.0,False,0.0,106,0,As new,4,False,Private
20293712,Gavere,Apartment,ground-floor,352510,2,111.0,True,False,False,True,10.0,False,0.0,121,0,As new,4,True,Private
20293705,Gavere,Apartment,apartment,378650,2,126.0,True,False,False,True,11.0,False,0.0,137,0,As new,4,False,Private
20293698,Gavere,Apartment,apartment,382150,3,126.0,True,False,False,True,11.0,False,0.0,137,0,As new,4,False,Private
20293722,Gavere,Apartment,apartment,382500,3,111.0,True,False,False,True,10.0,False,0.0,121,0,As new,4,True,Private
20293719,Gavere,Apartment,apartment,382500,3,112.0,True,False,False,True,10.0,False,0.0,122,0,As new,4,True,Private
20293730,Gavere,Apartment,duplex,443875,3,146.0,True,False,False,True,11.0,False,0.0,157,0,As new,4,False,Private
20293732,Gavere,Apartment,duplex,447375,3,148.0,True,False,False,True,11.0,False,0.0,159,0,As new,4,False,Private
20290685,Lint,Apartment,ground-floor,299500,2,78.0,True,False,False,True,48.0,False,0.0,126,0,Not Known,4,False,Private
20290676,Lint,Apartment,apartment,319000,2,80.0,True,False,False,True,10.0,False,0.0,90,0,Not Known,4,False,Private
20290364,Zottegem,Apartment,apartment,314000,2,91.0,True,True,False,True,11.0,False,0.0,102,0,As new,4,True,Private
20290366,Zottegem,Apartment,apartment,324000,2,91.0,True,True,False,True,11.0,False,0.0,102,0,As new,4,True,Private
20290367,Zottegem,Apartment,apartment,333000,2,90.0,True,True,False,True,26.0,False,0.0,116,0,As new,4,True,Private
20290365,Zottegem,Apartment,apartment,342000,2,91.0,True,True,False,True,11.0,False,0.0,102,0,As new,4,True,Private
20290369,Zottegem,Apartment,apartment,347000,2,82.0,True,True,False,True,10.0,False,0.0,92,0,As new,4,True,Private
20290368,Zottegem,Apartment,apartment,358000,2,82.0,True,True,False,True,10.0,False,0.0,92,0,As new,4,True,Private
20290372,Zottegem,Apartment,apartment,404000,3,107.0,True,True,False,True,33.0,False,0.0,140,0,As new,4,True,Private
20290370,Zottegem,Apartment,apartment,422000,2,96.0,True,True,False,True,33.0,False,0.0,129,0,As new,4,True,Private
20290371,Zottegem,Apartment,apartment,424000,3,107.0,True,True,False,True,33.0,False,0.0,140,0,As new,4,True,Private
20290373,Zottegem,Apartment,apartment,537000,3,114.0,True,True,False,True,28.0,False,0.0,142,0,As new,4,True,Private
20290374,Zottegem,Apartment,penthouse,990000,3,220.0,True,True,False,True,49.0,False,0.0,269,0,As new,4,True,Private
20290341,Aartrijke,Apartment,ground-floor,260000,1,80.0,False,False,False,False,0.0,False,0.0,80,0,Not Known,4,False,Private
20290338,Aartrijke,Apartment,apartment,275000,2,85.0,False,False,False,False,0.0,False,0.0,85,0,Not Known,4,False,Private
20290339,Aartrijke,Apartment,apartment,325000,3,106.0,False,False,False,False,0.0,False,0.0,106,0,Not Known,4,False,Private
20290340,Aartrijke,Apartment,penthouse,395000,4,146.0,False,False,False,False,0.0,False,0.0,146,0,Not Known,4,False,Private
20290326,Ooigem,Apartment,apartment,260000,2,85.0,False,False,False,True,6.0,False,0.0,91,0,As new,0,False,Private
20290316,Ooigem,Apartment,apartment,265000,2,98.0,False,False,False,True,9.0,False,0.0,107,0,As new,0,False,Private
20290323,Ooigem,Apartment,apartment,270000,2,95.0,False,False,False,True,9.0,False,0.0,104,0,As new,0,False,Private
20290324,Ooigem,Apartment,apartment,272500,2,95.0,False,False,False,True,9.0,False,0.0,104,0,As new,0,False,Private
20290318,Ooigem,Apartment,apartment,278000,2,100.0,False,False,False,True,11.0,False,0.0,111,0,As new,0,False,Private
20290319,Ooigem,Apartment,apartment,280000,3,105.0,False,False,False,True,9.0,False,0.0,114,0,As new,0,False,Private
20290315,Ooigem,Apartment,apartment,285000,2,99.0,False,False,False,True,9.0,False,0.0,108,0,As new,0,False,Private
20290317,Ooigem,Apartment,apartment,285000,2,99.0,False,False,False,True,9.0,False,0.0,108,0,As new,0,False,Private
20290321,Ooigem,Apartment,apartment,285000,3,105.0,False,False,False,True,9.0,False,0.0,114,0,As new,0,False,Private
20290312,Lokeren,Apartment,apartment,0,1,65.0,True,False,False,True,10.0,False,0.0,75,0,As new,2,False,Private
